,Unnamed: 0,id,text,Pasien,Usia pasien,Penyakit,Gejala,Tindakan,Outcome,Pertanyaan,Pembuka,Penyebab,Prakondisi,Objek,Penutup,Waktu
223,223,229-1-320,Adhd dirawat dengan obat psikoterapi untuk mengurangi gejala adhd memaksimalkan kehidupan normal si penderita.,0,0,1,1,1,1,0,0,0,0,0,0,0
224,224,228-1-0,"Halo, terima kasih, dokter.",0,0,0,0,0,0,0,1,0,0,0,0,0
225,225,226-1-0,Dok usia adhd ia bingung anak adhd ingin makan dan ssh mencoba diet dia tipis dengan diet hiper mungkin meningkatkan solusi,1,1,1,0,1,1,1,0,0,1,0,0,1
226,226,225-1-0,Semoga membantu.,0,0,0,0,0,0,0,0,0,0,0,1,0
227,227,224-1-0,Pastikan dokter anak memiliki cek langsung.,0,0,0,0,1,0,0,0,0,0,0,0,0
228,228,224-1-103,Dokter spesialis dokter anak ahli jiwa psikoterapi terapi obat menyesuaikan kondisi kakak,0,0,0,0,1,0,0,0,0,1,0,0,0
229,229,223-1-0,orang memiliki kesulitan fokus pada perilaku hiperaktif.,0,0,1,1,0,0,0,0,0,0,0,0,0
230,230,223-1-128,addhd anak,1,1,1,0,0,0,0,0,0,0,0,0,0
231,231,222-1-0,Sulit untuk menentukan diagnostik langsung,0,0,0,0,1,1,0,0,1,0,0,0,0
232,232,222-1-84,Penyebab gangguan ini adalah gangguan hiperaktivitas gangguan perhatian adik perempuan adhd penyakit epilepsi,0,0,1,0,0,0,0,0,0,0,0,0,0
233,233,221-1-0,"Pertanyaannya adalah, Dokter.",0,0,0,0,0,0,0,1,0,0,0,0,0
234,234,220-1-0,Orang tua itu terkena malaria.,0,1,1,0,0,0,0,1,0,0,0,0,0
235,235,220-1-85,Dirawat di rumah sakit.,0,0,0,0,1,0,0,0,0,0,1,0,1
236,236,220-1-124,Rumah selama seminggu di rumah.,0,0,0,0,1,0,0,0,0,0,0,0,1
237,237,220-1-190,Hasil tes kesehatan,0,0,0,0,0,1,0,0,0,0,0,0,0
238,238,220-1-217,Demam kakak menggerakkan tangannya,0,0,0,0,0,1,0,0,1,0,0,0,0
239,239,220-1-299,Diam berjalan di jalan,0,0,0,1,0,0,0,0,0,0,0,0,0
240,240,220-1-337,Duduk tangannya masih gelisah,0,0,0,1,0,0,0,0,0,0,0,0,0
241,241,220-1-393,Tempat tidur bergerak tangan bergulir berulang-ulang.,0,0,0,1,0,0,0,0,0,0,0,0,0
242,242,220-1-484,dok wajar,0,0,0,0,0,0,1,0,0,0,0,0,0
243,243,220-1-502,Aku khawatir.,0,0,0,0,0,0,0,0,0,0,0,0,0
244,244,220-1-524,aktivitas apapun,0,0,0,0,0,1,0,0,0,0,0,0,0
245,245,220-1-574,kencing belajar untuk menulis tentang gelisah perasaan diam.,0,0,0,0,0,0,0,0,1,0,0,0,0
246,246,219-1-0,Semoga membantu.,0,0,0,0,0,0,0,0,0,0,0,1,0
247,247,218-1-0,Silakan rangsang komunikasi teratur anak,0,0,0,0,1,0,0,0,0,0,0,0,0
248,248,218-1-87,"Bacalah buku cerita anak - anak tentang anak - anak ini, dan buatlah komunikasi dengan anak - anak.",0,0,0,0,1,1,0,0,0,0,0,0,0
249,249,217-1-0,Tolong periksa dokter anak terdekat.,0,0,0,0,1,0,0,0,0,0,0,0,0
250,250,217-1-53,Para dokter menceritakan kondisi seorang anak yang sedang memeriksa pertumbuhan seorang anak.,1,0,0,0,1,0,0,0,0,0,0,0,0
251,251,217-1-174,pemeriksaan dokter ditangani,0,0,0,0,0,1,0,0,0,0,0,0,0
252,252,217-1-274,Mengetahui kondisi konsultasi dokter jarang terjadi.,0,0,0,0,1,1,0,0,0,0,0,0,0
253,253,216-1-0,stres psikologis,0,0,0,0,0,0,0,0,1,0,0,0,0
254,254,215-1-0,malnutrisi,0,0,0,0,0,0,0,0,1,0,0,0,0
255,255,214-1-0,hipotiroidisme,0,0,1,0,0,0,0,0,1,0,0,0,0
256,256,213-1-0,Gangguan pemberontak oposisi,0,0,1,0,0,0,0,0,1,0,0,0,0
257,257,212-1-0,attention defisit hyperactivity disorder adhd,0,0,1,0,0,0,0,0,1,0,0,0,0
258,258,211-1-0,autisme,0,0,1,0,0,0,0,0,1,0,0,0,0
259,259,210-1-0,anak berbicara fasih keponakan usia,1,0,0,0,0,0,0,0,0,0,0,0,0
260,260,210-1-81,gangguan komunikasi berinteraksi dengan orang-orang yang menyebabkan,0,0,1,0,0,0,0,0,0,0,0,0,0
261,261,209-1-0,"Halo, Pak Naiun./ Terima kasih.",0,0,0,0,0,0,0,1,0,0,0,0,0
262,262,208-1-0,keponakannya berbicara dengannya berinteraksi sulit untuk bermain dengan teleponnya berteriak,0,1,0,1,0,0,1,1,0,0,0,0,0
263,263,208-1-290,Dokter gejala terapi khusus.,0,0,0,0,0,0,1,0,0,0,0,0,0
264,264,208-1-339,Terima kasih.,0,0,0,0,0,0,0,0,0,0,0,1,0
265,265,207-1-0,Saran kondisi mempengaruhi guru konseling orang tua memeriksa dokter anak-anak di bawah seorang psikolog yang mencari fokus terkait mental pada penanganan fokus terbaik.,0,0,0,0,1,1,1,0,0,1,0,0,0
266,266,207-1-329,ayo latihan bicara tentang topik pilihan orang menarik,0,0,0,0,1,0,0,0,0,0,0,0,0
267,267,207-1-483,Subjek memiliki fokus.,0,0,0,0,0,1,0,0,0,1,0,0,0
268,268,207-1-572,"Nah, mari kita berharap begitu.",0,0,0,0,0,0,0,0,0,0,0,1,0
269,269,206-1-0,memeriksa gejala yang terkait penggalian,0,0,0,0,0,0,0,0,0,0,0,0,0
270,270,206-1-115,mengeluh tentang kesulitan fokus dari pidato orang lain,0,0,0,1,0,0,0,0,0,0,0,0,0
271,271,206-1-207,Sulit untuk fokus. sulit untuk fokus. sulit untuk melihat orang yang berbicara.,0,0,0,0,0,0,1,0,0,0,0,0,0
272,272,206-1-539,Orang-orang merasa nyaman berinteraksi dengan gangguan sosial yang terlatih.,0,0,0,0,0,1,0,0,1,0,0,0,0
273,273,206-1-710,Fokus yang menarik.,0,0,0,0,0,1,0,0,1,0,0,0,0
274,274,206-1-809,Konteks subjek bosan dari tipe orang belajar praktek pendengaran,0,0,0,0,0,0,0,0,1,0,0,0,0
275,275,206-1-959,selesai menonton video talkshow fokus video internet,0,0,0,0,0,1,0,0,0,1,0,0,0
276,276,205-1-0,gejala adhd alami,0,0,1,0,0,1,0,0,0,1,0,0,0
277,277,205-1-122,dhd kondisi darurat anak-anak yang paling besar masih menjadi orang dewasa,0,0,1,0,0,0,0,0,0,0,0,0,1
278,278,205-1-318,Gangguan mental tampaknya mempengaruhi kehidupan akademis alami adhd,0,0,1,0,0,1,0,0,0,1,0,0,0
279,279,205-1-509,Pemeriksaan psikolog remaja.,0,0,0,0,1,0,0,0,0,0,0,0,0
280,280,204-1-0,Selamat siang Rizqi terima kasih dokter alo,0,0,0,0,0,0,0,1,0,0,0,0,0
281,281,204-1-63,memahami kebingungan,0,0,0,0,0,0,0,0,0,0,0,0,0
282,282,204-1-95,Mengenai penyakit mental Adhd wawancara pemeriksaan langsung pengamatan mendalam dari ahli tes psikologis.,0,0,1,0,1,0,0,0,0,0,0,0,0
283,283,203-1-0,mencoba mencari di Internet untuk gejala addhd,0,0,1,0,1,0,0,0,0,0,0,0,0
284,284,203-1-87,adhd attention insertion disorder,0,0,1,0,0,0,0,0,0,0,0,0,0
285,285,203-1-154,Takut akan penjelasan dokter.,0,0,0,0,0,1,0,0,0,1,0,0,0
286,286,203-1-264,Terima kasih.,0,0,0,0,0,0,0,0,0,0,0,1,0
287,287,202-1-0,Inti dari saudara yang berbicara secara sadar,0,0,0,0,0,0,0,0,0,0,0,0,1
288,288,202-1-106,Kata orang itu omong kosong.,0,0,0,0,1,0,0,0,0,1,0,0,0
289,289,202-1-213,ya sedikit saja ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya kok ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya ya,0,0,0,0,0,1,0,0,0,0,0,0,0
290,290,201-1-0,terlepas dari keluhan kehidupan sadar,0,0,0,0,0,0,0,0,0,0,0,0,1
291,291,201-1-146,"Dimana sulit untuk berkonsentrasi, lawan berbicara.",0,0,0,1,0,0,0,0,1,0,0,0,0
292,292,201-1-229,Karena kali ini disebut cemoohan mendengarkan guru belajar cinta untuk belajar internet. buku mudah ditangkap.,0,0,0,1,0,1,0,0,1,1,0,0,0
293,293,201-1-455,Itu tidak penting.,0,0,0,0,0,0,0,0,0,0,0,0,0
294,294,200-1-0,"Halo, doc.",0,0,0,0,0,0,0,1,0,0,0,0,0
295,295,200-1-10,panggilan Rizqi,0,0,0,0,0,0,0,0,0,0,0,0,0
296,296,200-1-35,Remaja menjalani kehidupan normal seolah - olah usia mereka sama,1,1,0,0,1,0,0,0,0,0,0,0,0
297,297,200-1-188,yang paling buruk adalah pelanggarangian kita bahagia yang lain,0,0,0,0,0,0,0,0,0,0,0,0,0
298,298,199-1-0,Semoga itu membantu./ Ya.,0,0,0,0,0,0,0,0,0,0,0,1,0
299,299,198-1-0,"Jauhi narkoba, alkohol, psikotropika, zat yang adiktif dari disiplin alkohol menghasilkan gaya hidup yang sehat",0,0,0,0,1,0,0,0,0,0,1,0,0
300,300,197-1-0,Bergaul akan mendatangkan manfaat bagi diri sendiri,0,0,0,0,1,1,0,0,0,0,0,0,0
301,301,196-1-0,Tujuan hidup adalah untuk berfokus pada mengembangkan potensi untuk prestasi yang bangga.,0,0,0,0,1,1,0,0,0,0,0,0,0
302,302,195-1-0,meningkatkan introspeksi meditasi tenang,0,0,0,0,1,0,0,0,0,0,0,0,0
303,303,194-1-0,Jadwal kebudayaan sehari - hari untuk menjaga jadwal agar dapat menempuh kehidupan yang teratur,0,0,0,0,1,1,0,0,0,0,0,0,0
304,304,193-1-0,Kondisi membaik.,0,0,0,0,0,1,0,0,0,0,0,0,0
305,305,192-1-0,Pemeriksaan langsung sulit untuk membedakan jenis normal kondisi,0,0,0,0,0,1,0,0,0,0,0,0,0
306,306,192-1-120,Psikolog psikiater langsung penasaran mengevaluasi wawancara komprehensif struktur pemeriksaan fisik pemeriksaan cek,0,0,0,0,1,0,0,0,0,0,0,0,0
307,307,191-1-0,Diam itu sulit.,0,0,1,1,0,0,0,0,0,0,0,0,0
308,308,191-1-286,Berbagai keluhan yang sebenarnya tentang kepribadian alami mempengaruhi sikap pikiran,0,0,0,0,0,1,0,0,1,0,0,0,0
309,309,191-1-476,"Kondisi lingkungan dipengaruhi oleh kondisi lingkungan. gangguan mental adalah gangguan kecemasan, gangguan kepribadian adalah gangguan bipolar siclotimik gangguan bipolar. gangguan skizoafektif.",0,0,1,0,0,0,0,0,1,0,0,0,0
310,310,190-1-0,"Halo, terima kasih, pertanyaan.",0,0,0,0,0,0,0,1,0,0,0,0,0
311,311,189-1-0,Pemeriksaan psikologi.,0,0,0,0,0,0,1,0,0,0,0,0,0
312,312,189-1-45,"Fase diagnosisnya, Dok./ Terima kasih.",0,0,0,0,0,0,0,0,0,0,0,1,0
313,313,188-1-0,"mengeluh. sulit untuk fokus, sobat lihat internet disebutkan di atas adhd alami.",0,0,1,1,0,0,0,0,0,0,0,0,1
314,314,187-1-0,"Halo Dokter, usia dikatakan diam, sulit untuk fokus.",0,1,0,1,0,0,0,1,0,0,0,0,0
315,315,187-1-256,Sulit untuk menetapkan prioritas pada saat yang sama orang-orang berantakan harus berada di depan mata berantakan.,0,0,0,1,0,1,0,0,0,0,0,0,0
316,316,187-1-565,Sebagian besar intensitas.,0,0,0,0,0,0,0,0,0,0,0,0,1
317,317,186-1-0,Salam.,0,0,0,0,0,0,0,0,0,0,0,1,0
318,318,185-1-0,Semoga itu membantu./ Ya.,0,0,0,0,0,0,0,0,0,0,0,1,0
319,319,184-1-0,teknik relaksasi rutin,0,0,0,0,1,0,0,0,0,0,0,0,0
320,320,183-1-0,menjaga asupan nutrisi,0,0,0,0,1,0,0,0,0,0,0,0,0
321,321,182-1-0,berinteraksi dengan orang-orang,0,0,0,0,1,0,0,0,0,0,0,0,0
322,322,181-1-0,mengendalikan stres,0,0,0,0,1,0,0,0,0,0,0,0,0
323,323,180-1-0,menulis kerja menulis catatan smartphone kerja,0,0,0,0,1,1,0,0,0,0,0,0,0
324,324,179-1-0,"Fokus, selesaikan, selesaikan.",0,0,0,0,1,0,0,0,0,0,0,0,0
325,325,178-1-0,Jangan tidur larut malam.,0,0,0,0,1,0,0,0,0,0,0,0,0
326,326,177-1-0,Kegiatan fisik ringan yang melelahkan,0,0,0,0,1,0,0,0,0,0,0,0,0
327,327,176-1-0,"Sebutkan kondisi stres depresinya, sebutkan faktor pemicu alaminya.",0,0,0,0,0,0,0,0,1,0,0,0,0
328,328,176-1-153,disarankan berkonsultasi dengan dokter psikiater.,0,0,0,0,1,0,0,0,0,0,0,0,0
329,329,176-1-256,dokter memeriksa penyebab perawatan keluhan yang sesuai,0,0,0,0,1,1,0,0,0,0,0,0,0
330,330,176-1-378,Anjuran lakukan,0,0,0,0,0,0,0,0,0,0,0,0,0
331,331,175-1-0,stres psikologis,0,0,0,0,0,0,0,0,1,0,0,0,0
332,332,174-1-0,efek samping konsumsi obat-obatan,0,0,0,0,0,0,0,0,1,0,1,0,0
333,333,173-1-0,Minum alkohol.,0,0,0,0,0,0,0,0,1,0,1,0,0
334,334,172-1-0,Konsumsi vitamin b,0,0,0,0,0,0,0,0,1,0,1,0,0
335,335,171-1-0,"Gangguan kesehatan, gangguan hormon tiroid, riwayat cedera kepala.",0,0,0,0,0,0,0,0,1,0,0,0,0
336,336,170-1-0,kurang tidur,0,0,0,0,0,0,0,0,1,0,0,0,0
337,337,169-1-0,Keluhan alami menciptakan pemeriksaan evaluasi gangguan aktivitas,0,0,0,0,1,1,0,0,0,0,0,0,1
338,338,169-1-200,Kondisi alami sulit untuk fokus keras untuk berkonsentrasi karena penyebab,0,0,0,1,0,0,0,0,0,0,0,0,0
339,339,168-1-0,kurang perhatian gangguan hiperaktif adhd gangguan perkembangan yang salah bagi remaja dewasa,0,0,1,0,0,0,0,0,0,0,0,0,1
340,340,168-1-168,gejala adhd anak muncul usia muncul insidensi anak dewasa jarang didiagnosis adhd anak mengalami kambuhnya kembali usia,0,0,1,0,0,0,0,0,0,0,0,0,1
341,341,168-1-498,gejala adhd anak sulit untuk fokus pada perilaku impulsif hiperaktif,0,0,1,1,0,0,0,0,0,0,0,0,0
342,342,168-1-607,Adhd mengalami usia dewasa dengan adhd,0,1,1,0,0,0,0,0,0,0,0,0,1
343,343,168-1-711,gejala adhd hiperaktif menurun dengan usia,0,0,0,1,0,1,0,0,0,1,0,0,0
344,344,168-1-790,gejala - gejala yang sulit untuk difokuskan cenderung memburuk seraya mereka bertambah tua.,0,0,0,0,0,1,0,0,0,1,0,0,0
345,345,167-1-0,"Terima kasih, dokter.",0,0,0,0,0,0,0,1,0,0,0,0,0
346,346,166-1-0,Halo Huriyatul.,0,0,0,0,0,0,0,1,0,0,0,0,0
347,347,165-1-0,tambah dok,0,0,1,0,0,0,1,0,0,0,0,0,0
348,348,165-1-31,ct scan,0,0,0,0,1,0,1,0,0,0,0,0,0
349,349,164-1-0,"Selamat pagi, dokter.",0,0,0,0,0,0,0,1,0,0,0,0,0
350,350,164-1-22,Murid perempuan Smt,1,0,0,0,0,0,0,0,0,0,0,0,0
351,351,164-1-52,Memiliki masalah dengan kursus karena fokus.,0,0,0,0,0,1,0,0,1,0,0,0,0
352,352,164-1-112,Sangat mudah untuk bosan sulit untuk duduk-duduk dan mendengarkan ruangan kadang-kadang sulit untuk menangkap pembicaraan tentang pelanggaran,0,0,0,1,0,0,0,0,1,0,0,0,1
353,353,164-1-325,Sakit kepala memperkuat konsentrasi emosional wajah keras nama Hyperfocus.,0,0,1,1,0,1,0,0,0,0,0,0,0
354,354,164-1-514,Itu hal yang wajar untuk dipikirkan.,0,0,0,0,0,0,0,0,0,0,0,0,0
355,355,164-1-571,Teman-teman berpikir itu alami.,0,0,0,0,0,0,0,0,0,0,0,0,0
356,356,164-1-646,Menindaklanjuti perilaku yang depresif,0,0,0,1,0,0,0,0,1,0,0,0,0
357,357,163-1-0,Semoga berhasil.,0,0,0,0,0,0,0,0,0,0,0,1,0
358,358,162-1-0,Keluhan anak yang semakin bertambah menyebabkan keluhan anak disarankan untuk berkonsultasi langsung dengan psikiater.,0,0,0,0,1,1,0,0,0,1,0,0,0
359,359,162-1-191,Dokter menjelaskan pemeriksaan fisik.,0,0,0,0,1,0,0,0,0,0,0,0,0
360,360,162-1-316,ditangani sesuai dengan kondisi medis anak,0,0,0,0,1,0,0,0,0,0,0,0,0
361,361,161-1-0,Membawa seorang anak ke aktivitas fisik setidaknya dalam satu menit,0,0,0,0,1,0,0,0,0,0,0,0,0
362,362,160-1-0,membatasi anak-anak menonton televisi bermain video game telepon komputer,0,0,0,0,1,0,0,0,0,0,1,0,0
363,363,159-1-0,Tidur anak laki-laki istirahat.,0,0,0,0,1,0,0,0,0,0,0,0,0
364,364,158-1-0,menyesuaikan pola makan yang sehat dengan makanan yang bergizi,0,0,0,0,1,0,0,0,0,0,1,0,0
365,365,157-1-0,membantu seorang anak mengendalikan gejala adhd menerapkan pola hidup yang sehat dari seorang anak,0,0,0,0,1,1,0,0,0,0,0,0,0
366,366,156-1-0,Gejala Adhd muncul pada usia anak-anak,0,0,1,0,0,0,0,0,0,0,0,0,1
367,367,156-1-65,Gejala adhd seorang anak,0,0,1,0,0,0,0,0,0,0,0,0,1
368,368,156-1-151,adhdboyscarred,0,0,1,0,0,1,0,0,0,0,0,0,0
369,369,155-1-0,terkait adhd perhatian adhd defific hyperactivity Disorder mental gangguan menyebabkan anak-anak sulit untuk fokus pada memiliki perilaku impulsif hiperaktif mempengaruhi prestasi anak-anak sekolah,0,0,1,0,0,1,0,0,0,0,0,0,0
370,370,154-1-0,Terima kasih.,0,0,0,0,0,0,0,1,0,0,0,0,0
371,371,153-1-0,Halo.,0,0,0,0,0,0,0,1,0,0,0,0,0
372,372,152-1-0,Terima kasih.,0,0,0,0,0,0,0,0,0,0,0,1,0
373,373,151-1-0,anak-anak ya hiperaktif dhddya doc,0,0,0,0,0,0,1,0,0,0,0,0,0
374,374,151-1-53,ambil anak itu bilang pada kerumunan orang yang tenang,0,0,0,0,0,1,1,0,0,1,0,0,0
375,375,150-1-0,"Anaknya lurus, dia berbicara lurus, dia mengatakan thedy kendaraan.",0,0,0,0,0,0,0,0,0,0,0,0,0
376,376,150-1-144,Rumah yang bagus.,0,0,0,0,0,0,0,0,0,0,0,0,0
377,377,150-1-182,Eksklusif,0,0,0,0,0,0,0,0,0,0,0,0,0
378,378,150-1-209,Tangannya mengenai pria yang meninggal.,0,0,0,0,0,1,0,0,0,1,0,0,0
379,379,150-1-271,ttp seperti penjara,0,0,0,0,0,0,0,0,0,0,0,0,0
380,380,149-1-0,Anak itu tidak diizinkan untuk berjalan.,0,0,0,1,0,1,0,0,0,1,0,0,0
381,381,149-1-52,Ini bagus untuk berjalan Jalankan di mana dy adalah.,0,0,0,1,0,0,0,0,0,0,0,0,0
382,382,149-1-120,makan diam-diam tunggu tunggu sulit untuk mengurus anak,0,0,0,1,0,1,0,0,0,1,0,0,0
383,383,149-1-241,Kadang-kadang frustrasi bagaimana menghadapinya.,0,0,0,0,0,1,0,0,0,0,0,0,0
384,384,148-1-19,memiliki seorang putra usia,1,1,0,0,0,0,0,0,0,0,0,0,0
385,385,148-1-59,Itu adalah berapa lama sekolah.,0,0,0,0,0,0,0,0,0,0,0,0,0
386,386,148-1-148,Cobalah masukkan fokus kelompok belajar anak - anak,0,0,0,1,0,0,0,0,0,0,0,0,0
387,387,148-1-233,Dia baik untuk menonton Dia akan menguji sekolah.,0,0,0,1,0,0,0,0,0,0,0,0,0
388,388,148-1-325,belajar di rumah,0,0,0,0,0,0,0,0,0,1,0,0,0
389,389,148-1-385,Sekarang membebaskan dy bermain memaksa sekolah pengujian,0,0,0,0,0,1,0,0,0,0,0,0,0
390,390,147-1-0,"Selamat siang, dok.",0,0,0,0,0,0,0,1,0,0,0,0,0
391,391,146-1-0,"Terima kasih, semoga membantu.",0,0,0,0,0,0,0,0,0,0,0,1,0
392,392,145-1-0,mendiagnosa kerjasama dokter anak dan wawancara psikiater untuk mendiagnosis penderitaan adhd keparahan mendeteksi penyakit,0,0,1,0,1,1,0,0,0,0,0,0,0
393,393,144-1-0,perilaku hiperaktif secara impulsif ditandai sulit untuk duduk masih duduk bergerak tubuh duduk seperti berjalan lari seperti memotong pembicaraan orang,0,0,0,1,0,0,0,0,0,0,0,0,0
394,394,143-1-0,Gejala kesulitan yang terfokus pada gejala adalah subjek untuk fokus perhatian mudah dialihkan mendengarkan detail kehilangan barang sulit untuk mengikuti petunjuk seperti kegiatan konsentrasi,0,0,0,1,0,0,0,0,0,0,0,0,0
395,395,142-1-0,adhd adalah gangguan mental yang menyebabkan anak-anak sulit untuk melihat sebagai perilaku impulsif hiperaktif mempengaruhi prestasi anak-anak sekolah,0,0,1,1,0,1,0,0,0,0,0,0,0
396,396,142-1-180,Penyebab utama adhd dipengaruhi oleh faktor genetik lingkungan.,0,1,0,0,0,0,0,0,1,0,0,0,0
397,397,142-1-392,Spektrum gejala adhd sulit untuk fokus pada perilaku impulsif hiperaktif.,0,0,0,1,0,0,0,0,0,0,0,0,0
398,398,97-1-0,menentukan anak memiliki adhd psikiater gejala spesifik langsung pemeriksaan,0,0,1,0,1,1,0,0,0,1,0,0,0
399,399,97-1-209,Sedang mendiagnosa pemeriksaan psikologi seorang psikiater.,0,0,0,0,0,0,0,0,0,0,0,0,0
400,400,82-1-0,"Terima kasih, pertanyaan.",0,0,0,0,0,0,0,1,0,0,0,0,0
401,401,81-1-0,dok anak adalah adhd,1,0,0,0,0,0,1,0,0,0,0,0,0
402,402,81-1-94,Sejak datang kemarin guru laporan dari orang tua kelas anak-anak fokus menangis manajer di kelas bergerak diam-diam ke kelas.,0,0,0,1,0,1,0,0,0,0,0,0,1
403,403,81-1-357,{\cH00FFFF}Takut untuk bermain ayunan. {\cH00FFFF}Bergoyanglah dan tetap di pojok. {\cH00FFFF}Lihat permainan teman-temannya.,0,0,0,1,0,0,0,0,0,0,0,0,0
404,404,81-1-500,Berani untuk menghukum adhd,0,0,0,0,0,0,0,0,0,1,0,0,0
405,405,81-1-560,Berkonsultasilah dengan dokter.,0,0,0,0,1,0,0,0,0,0,0,0,0
406,406,81-1-592,"Terima kasih, Dokter.",0,0,0,0,0,0,0,0,0,0,0,1,0
407,407,70-1-0,"Halo, dokter.",0,0,0,0,0,0,0,1,0,0,0,0,0
408,408,70-1-13,perkenalkan Valentina,0,0,0,0,0,0,0,1,0,0,0,0,0
409,409,69-1-0,Semoga itu membantu./ Ya.,0,0,0,0,0,0,0,0,0,0,0,1,0
410,410,68-1-0,"Hindari narkotika, alkohol, psikotropika, non-mematikan zat merokok.",0,0,0,0,1,0,0,0,0,0,0,0,0
411,411,67-1-0,"Bekerjalah sungguh - sungguh dalam ibadatmu, gunakanlah berbagai kegiatan yang positif, jagalah imajinasimu tetap terkendali.",0,0,0,0,1,0,0,0,0,0,0,0,0
412,412,65-1-0,Memiliki masa lalu yang panjang tetapi mengambil kebijaksanaan membuat seseorang kuat,0,0,0,0,1,0,0,0,0,1,0,0,0
413,413,60-1-0,"Komunikasi keluarga teman, pelajari, teruskan.",0,0,0,0,1,0,0,0,0,0,0,0,0
414,414,57-1-0,Introspeksi penggalian mengoreksi saran untuk mengoreksi orang - orang yang terdekat dengan mereka,0,0,0,0,1,0,0,0,0,0,0,0,0
415,415,55-1-0,"Penghadang langkah, lakukan.",0,0,0,0,1,0,0,0,0,0,0,0,0
416,416,54-1-0,Sangat mudah untuk membuat perbedaan antara kondisi normal.,0,0,0,0,0,0,0,0,0,0,0,0,0
417,417,54-1-80,Objektif harus pergi memeriksa psikiater terdekat.,0,0,0,0,1,0,0,0,0,0,0,0,0
418,418,54-1-172,Wawancara pemeriksaan fisik seorang dokter memberinya nasihat pengobatan terbaik,0,0,0,0,0,1,0,0,0,1,0,0,0
419,419,43-1-0,"Tenang, berkumpul, sulit untuk bersosialisasi, sering dianggap aneh menjadi anak kecil.",0,0,0,1,0,1,0,0,0,0,0,0,0
420,420,43-1-317,autistik spektrum gangguan gangguan berbagai keluhan perhatian defisit gangguan hiperaktif adhd melakukan gangguan penyakit fobia sosial schzoafective disorder,0,0,1,0,0,0,0,0,0,0,0,0,0
421,421,43-1-603,"Ini murni variasi alami dari perilaku alami, faktor genetik, kondisi psikis.",0,0,0,0,0,0,0,0,1,0,0,0,0
422,422,34-1-0,"Halo, terima kasih, pertanyaan.",0,0,0,0,0,0,0,1,0,0,0,0,0
423,423,33-1-0,"Halo, Dok, namanya Zaman Malaikat.",0,1,0,0,0,0,0,1,0,0,0,0,0
424,424,33-1-41,gejala adhd autisme,0,0,0,0,0,0,0,0,0,0,0,0,0
425,425,33-1-95,"Membaca artikel seperti itu, berbulan-bulan orang tua normal, beberapa gejala autisme.",0,0,0,1,1,0,1,0,0,0,1,0,0
426,426,33-1-809,"Terima kasih, Dok.",0,0,0,0,0,0,0,0,0,0,0,1,0
427,427,21-1-0,Semoga membantu.,0,0,0,0,0,0,0,0,0,0,0,1,0
428,428,19-1-0,Keluhan alami akibat sindrom wisata gangguan kecemasan,0,0,1,0,0,0,0,0,1,0,0,0,0
429,429,19-1-122,Advokat dokter apos; s psikiater memeriksa penyebab alami terapi sesuai dengan penyebab kegiatan produktif,0,0,0,0,1,1,0,0,0,1,0,0,0
430,430,13-1-0,Keluhan alam dianggap sepele untuk mengganggu kegiatan produktif kehidupan,0,0,0,0,0,1,0,0,0,0,0,0,0
431,431,13-1-132,Dimana kesulitan preordinasi prioritas fokus sulit untuk memiliki pasangan seperti kebiasaan memindahkan gangguan tubuh adhd attentia defixactivity disorder karena kelainan genetik struktur otak anak-anak dewasa,0,0,1,1,0,0,0,0,1,0,0,0,0
432,432,12-1-0,"Halo, doc.",0,0,0,0,0,0,0,1,0,0,0,0,0
433,433,12-1-41,"terkadang aku tidak bekerja kadang-kadang aku lupa tentang tangan ke tangan, dan aku bermimpi tentang berhenti itu sulit untuk melawan",0,0,0,1,0,0,0,0,0,0,0,0,0
434,434,12-1-252,Kupikir gejala adhd tidak jelas.,0,0,1,0,0,0,0,0,0,0,0,0,0
435,435,12-1-295,Ini membingungkan untuk memikirkan psikiater.,0,0,0,0,0,0,1,0,0,0,0,0,0
436,436,11-1-0,informasi,0,0,0,0,0,0,0,0,0,0,0,1,0
437,437,10-1-0,"Makan, sebutkan saja, jangan konsumsi.",0,0,0,0,1,0,0,0,0,1,1,0,0
