,id,text,Pasien,Usia pasien,Penyakit,Gejala,Tindakan,Outcome,Pertanyaan,Pembuka,Penyebab,Prakondisi,Objek,Penutup,Waktu
364,159-1-0,• Pastikan anak itu cukup tidur dan beristirahat.,0,0,0,0,1,0,0,0,0,0,0,0,0
365,158-1-0,• Menerapkan menu makanan yang sehat kepada makanan yang bergizi,0,0,0,0,1,0,0,0,0,0,1,0,0
366,157-1-0,"Untuk membantu anak-anak mengendalikan gejala ADHD, Anda dapat menerapkan pola hidup yang sehat untuk anak-anak, antara lain:",0,0,0,0,1,1,0,0,0,0,0,0,0
367,156-1-0,Gejala ADHD umumnya muncul pada anak - anak sebelum usia 12 tahun.,0,0,1,0,0,0,0,0,0,0,0,0,1
368,156-1-65,"Namun, dalam banyak kasus, gejala ADHD telah terlihat sejak anak itu berusia 3 tahun.",0,0,1,0,0,0,0,0,0,0,0,0,1
369,156-1-151,ADHD yang terjadi pada anak-anak dapat dibawa ke dewasa.,0,0,1,0,0,1,0,0,0,0,0,0,0
370,155-1-0,"Sehubungan dengan pertanyaan Anda mengenai ADHD, Anda perlu diketahui bahwa ADHD atau gangguan hiperaktivitas perhatian adalah gangguan mental yang menyebabkan anak-anak sulit untuk fokus, serta memiliki perilaku impulsif dan hiperaktif, sehingga dapat mempengaruhi kinerja anak-anak di sekolah.",0,0,1,0,0,1,0,0,0,0,0,0,0
371,154-1-0,Terima kasih sudah bertanya pada kami.,0,0,0,0,0,0,0,1,0,0,0,0,0
372,153-1-0,Salam alo,0,0,0,0,0,0,0,1,0,0,0,0,0
373,152-1-0,Terima kasih.,0,0,0,0,0,0,0,0,0,0,0,1,0
374,151-1-0,Apakah anak itu hanya hiperaktif atau ADHD?,0,0,0,0,0,0,1,0,0,0,0,0,0
375,151-1-53,Dan bagaimana aku bisa berurusan dengan anakku untuk disuruh diam ketika dia di tengah keramaian.,0,0,0,0,0,1,1,0,0,1,0,0,0
376,150-1-0,"Anakku tampak normal, dia berbicara dengan baik, dia selalu bercerita atau meminta semua orang dia ingin tahu sementara dia di dalam kendaraan.",0,0,0,0,0,0,0,0,0,0,0,0,0
377,150-1-144,"Ketika dia di rumah, dia menyenangkan untuk dirinya sendiri.",0,0,0,0,0,0,0,0,0,0,0,0,0
378,150-1-182,Dia dulu sangat eksklusif.,0,0,0,0,0,0,0,0,0,0,0,0,0
379,150-1-209,"Setiap kali ia pergi melalui tangannya, ia memukul satu ia melewati.",0,0,0,0,0,1,0,0,0,1,0,0,0
380,150-1-271,"Tapi sekarang tidak, tapi dia masih suka penjara.",0,0,0,0,0,0,0,0,0,0,0,0,0
381,149-1-0,Anakku tak bisa diam jika dia mengajakku jalan-jalan.,0,0,0,1,0,1,0,0,0,1,0,0,0
382,149-1-52,Pasti menyenangkan bisa berjalan-jalan dan berlari kemanapun dia mau.,0,0,0,1,0,0,0,0,0,0,0,0,0
383,149-1-120,"Jika kau tidak ingin tinggal di restoran, kau tidak bisa menunggu.",0,0,0,1,0,1,0,0,0,1,0,0,0
384,149-1-241,Sampai kadang-kadang aku merasa frustrasi dengan cara menghadapinya.,0,0,0,0,0,1,0,0,0,0,0,0,0
385,148-1-0,Izinkan saya mengajukan pertanyaan.,0,0,0,0,0,0,0,0,0,0,0,0,0
386,148-1-19,Aku punya anak laki-laki 4 tahun.,1,1,0,0,0,0,0,0,0,0,0,0,0
387,148-1-59,"Di lingkungan saya untuk usia itu, sudah banyak orang pergi ke sekolah atau pengujian di TPA.",0,0,0,0,0,0,0,0,0,0,0,0,0
388,148-1-148,Aku mencoba memasukkan anakku ke dalam kelompok belajar tapi anakku tidak bisa fokus.,0,0,0,1,0,0,0,0,0,0,0,0,0
389,148-1-233,Dia menyenangkan oleh dirinya sendiri dan tidak memperhatikan... dan tidak ingin pergi ke sekolah lebih sering atau membayar perhatian.,0,0,0,1,0,0,0,0,0,0,0,0,0
390,148-1-325,Tetapi jika Anda berada di rumah bertanya apakah Anda tahu apa-apa tentang apa yang Anda pelajari.,0,0,0,0,0,0,0,0,0,1,0,0,0
391,148-1-385,Akhirnya sekarang aku membebaskan dy untuk bermain lagi dan tidak memaksanya untuk pergi ke sekolah atau perpeloncoan.,0,0,0,0,0,1,0,0,0,0,0,0,0
392,147-1-0,"Selamat siang, dok.",0,0,0,0,0,0,0,1,0,0,0,0,0
393,146-1-0,"Terima kasih, kuharap itu membantu.",0,0,0,0,0,0,0,0,0,0,0,1,0
394,145-1-0,"Untuk mendiagnosis kerja sama dokter anak dan tujuan psikiater adalah mendiagnosa apakah menderita ADHD atau tidak, untuk mengetahui seberapa parah, mendeteksi penyakit lain, dan sebagainya.",0,0,1,0,1,1,0,0,0,0,0,0,0
395,144-1-0,"Sedangkan perilaku hiperaktif dan impulsif dapat ditandai dengan kesulitan duduk di kursi, menggerakkan bagian tubuh sambil duduk, berlarian, memotong percakapan orang lain, terlalu banyak bicara, dan sebagainya.",0,0,0,1,0,0,0,0,0,0,0,0,0
396,143-1-0,"Pada gejala - gejala kesulitan yang berfokus pada perhatian, misalnya gejala - gejalanya adalah: tidak berfokus pada pekerjaan, perhatian mudah dialihkan, sering kali tidak mendengarkan, tidak mendetail, sering kali kehilangan sesuatu, sulit untuk mengikuti petunjuk untuk melakukan sesuatu, tidak seperti kegiatan yang berhubungan dengan konsentrasi, dan sebagainya.",0,0,0,1,0,0,0,0,0,0,0,0,0
397,142-1-0,"ADHD adalah gangguan mental yang dapat menyebabkan anak - anak menjadi sulit untuk memperhatikan, mengalami perilaku impulsif dan hiperaktif, sehingga dapat mempengaruhi kinerja anak - anak di sekolah.",0,0,1,1,0,1,0,0,0,0,0,0,0
398,142-1-180,Penyebab utama ADHD tidak diketahui tetapi dapat dipengaruhi oleh faktor genetik dan lingkungan.,0,1,0,0,0,0,0,0,1,0,0,0,0
399,142-1-392,Ada dua spektrum gejala ADHD yang sulit difokuskan dan mengalami perilaku hiperaktif dan impulsif.,0,0,0,1,0,0,0,0,0,0,0,0,0
400,97-1-0,"Untuk menentukan apakah anak-anak terpengaruh oleh ADHD atau tidak, ada kebutuhan untuk melakukan psikiater langsung karena ada kebutuhan untuk pertanyaan lebih spesifik untuk mengetahui tentang gejala dan pemeriksaan lebih lanjut.",0,0,1,0,1,1,0,0,0,1,0,0,0
401,97-1-209,Maka lebih baik tidak untuk diri sendiri-diagnosa tanpa memiliki evaluasi psikologi.,0,0,0,0,0,0,0,0,0,0,0,0,0
402,82-1-0,Terima kasih sudah bertanya.,0,0,0,0,0,0,0,1,0,0,0,0,0
403,81-1-0,"Izinkan saya bertanya, doc, bagaimana kita tahu bahwa anak kita memiliki ADHD atau tidak?",1,0,0,0,0,0,1,0,0,0,0,0,0
404,81-1-94,"Karena sejak saya masih TK kemarin, saya mendapat banyak laporan dari guru atau orang tua murid bahwa anak saya di kelas tidak bisa fokus, jika dia sedikit menangis di kelas, dan selalu bergerak sedikit ketika kelas berlangsung.",0,0,0,1,0,1,0,0,0,0,0,0,1
405,81-1-357,"Dan dia selalu takut untuk ayunan, slide, toggle dan mainan taman kanak-kanak lainnya, dia hanya duduk di sudut menonton teman-temannya bermain.",0,0,0,1,0,0,0,0,0,0,0,0,0
406,81-1-500,Aku belum bisa menghukum dia apakah dia ADHD atau tidak.,0,0,0,0,0,0,0,0,0,1,0,0,0
407,81-1-560,Kalau begitu aku ingin Konsul menemui dokter.,0,0,0,0,1,0,0,0,0,0,0,0,0
408,81-1-592,"Terima kasih, Dokter.",0,0,0,0,0,0,0,0,0,0,0,1,0
409,70-1-0,Halo dokter.,0,0,0,0,0,0,0,1,0,0,0,0,0
410,70-1-13,Temui Valentina.,0,0,0,0,0,0,0,1,0,0,0,0,0
411,69-1-0,Semoga membantu.,0,0,0,0,0,0,0,0,0,0,0,1,0
412,68-1-0,"Jauhkan diri dari NAPZA, rokok, dan seks bebas",0,0,0,0,1,0,0,0,0,0,0,0,0
413,67-1-0,"Jadilah lebih rajin dalam ibadat Saudara, gunakanlah waktu Saudara dalam berbagai kegiatan yang positif, jangan mengasingkan diri terlalu banyak, secara delusional tanpa tujuan",0,0,0,0,1,0,0,0,0,0,0,0,0
414,65-1-0,"Jika Anda memiliki masalah di masa lalu, jangan berlebihan, belajarlah untuk membuat Anda menjadi orang yang lebih baik dan lebih kuat",0,0,0,0,1,0,0,0,0,1,0,0,0
415,60-1-0,"Berkomunikasilah dengan keluarga, teman, dan orang - orang di sekitar Anda, pelajarilah hal - hal baik dari mereka, tetapi tetaplah menjadi diri Anda sendiri.",0,0,0,0,1,0,0,0,0,0,0,0,0
416,57-1-0,"Introspeksi, menggali dan memperbaiki apa yang salah dengan Anda, meminta nasihat perbaikan dari orang-orang terdekat Anda.",0,0,0,0,1,0,0,0,0,0,0,0,0
417,55-1-0,Adapun langkah pertama yang dapat Anda ambil:,0,0,0,0,1,0,0,0,0,0,0,0,0
418,54-1-0,Membedakan kondisi normal tidaklah mudah.,0,0,0,0,0,0,0,0,0,0,0,0,0
419,54-1-80,"Agar objektif, sebaiknya Anda memeriksa diri dengan psikolog atau psikiater terdekat.",0,0,0,0,1,0,0,0,0,0,0,0,0
420,54-1-172,"Melalui wawancara dan pemeriksaan fisik yang saksama, para dokter biasanya dapat memastikan kondisi Anda dan memberinya nasihat perawatan terbaik.",0,0,0,0,0,1,0,0,0,1,0,0,0
421,43-1-0,"Hal ini sering kali tenang ketika datang ke dengan orang lain, sulit untuk menempatkan kata-kata bersama-sama, itu sering dianggap aneh dan itu sering seperti menjadi seorang anak oleh teman, itu kasar, sulit untuk fokus, sulit untuk menempatkan kata-kata bersama-sama, sulit untuk belajar sesuatu yang baru, dan tidak mungkin untuk membuat bergerak tanpa sadar.",0,0,0,1,0,1,0,0,0,0,0,0,0
422,43-1-317,"Bukan hanya gangguan autistik, mungkin berbagai keluhan yang Anda alami karena memperhatikan gangguan gangguan hiperaktif (ADHD), kelainan perilaku (CD), fobia sosial, gangguan kecemasan, gangguan kepribadian, gangguan skizoafektif, dan banyak kemungkinan lainnya.",0,0,1,0,0,0,0,0,0,0,0,0,0
423,43-1-603,"Meskipun demikian, mungkin juga apa yang Anda alami murni karena beragam sikap dan perilaku alami, yang dibentuk oleh faktor genetis, kondisi psikis, pola pengasuhan, kondisi lingkungan, dan gaya hidup sehari - hari Anda.",0,0,0,0,0,0,0,0,1,0,0,0,0
424,34-1-0,"Alo, terima kasih sudah bertanya.",0,0,0,0,0,0,0,1,0,0,0,0,0
425,33-1-0,"Halo doc, nama saya malaikat 14 tahun.",0,1,0,0,0,0,0,1,0,0,0,0,0
426,33-1-41,Saya merasa bahwa saya memiliki gejala adhd/autis.,0,0,0,0,0,0,0,0,0,0,0,0,0
427,33-1-95,"Saya telah membaca banyak artikel dan hal-hal lainnya selama berbulan-bulan, namun orang tua saya mengatakan bahwa saya normal. beberapa hal yang saya pikir termasuk autisme: saya sering duduk-duduk dengan teman-teman saya sepanjang waktu disebut ""aneh"" dan diberitahu untuk bertindak normal - saya mengalami kesulitan bersosialisasi, dan sekarang saya hanya memiliki enam teman dekat di sekolah - saya sering mengatakan bahwa saya kasar, ketika saya mengalami kesulitan fokus, dan saya sering mengalami kesulitan belajar hal-hal baru - saya sering mengatakan bahwa saya bertindak seperti anak-anak - saya mengalami kesulitan menempatkan hal-hal bersama-sama, dan saya memiliki masalah sendiri.",0,0,0,1,1,0,1,0,0,0,1,0,0
428,33-1-809,"Terima kasih, Dok.",0,0,0,0,0,0,0,0,0,0,0,1,0
429,21-1-0,Semoga membantu.,0,0,0,0,0,0,0,0,0,0,0,1,0
430,19-1-0,"Namun, masih ada keluhan yang mungkin disebabkan oleh hal - hal lain seperti gangguan kecemasan, depresi, sindrom turette.",0,0,1,0,0,0,0,0,1,0,0,0,0
431,19-1-122,Saran saya adalah Anda dapat berkonsultasi dengan dokter pskiater untuk mendapatkan pemeriksaan lebih lanjut untuk memastikan bahwa penyebab yang Anda alami adalah bahwa dokter dapat memberikan terapi yang tepat sebagai penyebab dasar sehingga kegiatan Anda dapat produktif kembali dalam pekerjaan.,0,0,0,0,1,1,0,0,0,1,0,0,0
432,13-1-0,Keluhan yang Anda alami tidak dapat diambil ringan karena mereka terikat untuk mengganggu dengan aktivitas dan produktivitas hidup Anda.,0,0,0,0,0,1,0,0,0,0,0,0,0
433,13-1-132,"Dimana kesulitan dalam menempatkan prioritas dan fokus, dan sulit untuk memiliki teman atau mitra, dan kebiasaan bergerak tubuh memang bisa menjadi gangguan penyakit ADHD.",0,0,1,1,0,0,0,0,1,0,0,0,0
434,12-1-0,Ini pertama kalinya aku bertanya.,0,0,0,0,0,0,0,1,0,0,0,0,0
435,12-1-41,"Kadang-kadang aku tidak tahu apa yang harus dilakukan dengan banyak pekerjaan, kadang-kadang lupa, tangan dan kaki tidak bisa diam, dan kemudian tiba-tiba aku berpikir tentang sesuatu yang lain, tapi aku tahu aku harus berhenti, tapi sulit untuk melawan.",0,0,0,1,0,0,0,0,0,0,0,0,0
436,12-1-252,Saya pikir itu adalah gejala ADHD tetapi keraguan juga.,0,0,1,0,0,0,0,0,0,0,0,0,0
437,12-1-295,"Ini membingungkan untuk berpikir tentang hal ini, jadi haruskah aku pergi ke psikiater atau sesuatu?",0,0,0,0,0,0,1,0,0,0,0,0,0
438,11-1-0,Hanya itu info yang bisa kuberikan padamu.,0,0,0,0,0,0,0,0,0,0,0,1,0
439,10-1-0,"dan juga untuk makan apa yang Anda sebutkan tidak dilarang bagi Anda untuk makan tapi untuk membatasinya, jadi itu legal dan tidak apa-apa bagi Anda untuk makan tetapi dengan keterbatasan yang tidak berlebihan itu kadang-kadang memungkinkan Anda untuk mengkonsumsi ya.",0,0,0,0,1,0,0,0,0,1,1,0,0
440,10-1-229,Tapi jika kau masih ragu tak ada salahnya bertanya pada dokter yang memperlakukanmu lebih spesifik.,0,0,0,0,1,0,0,0,0,0,0,0,0
441,8-1-0,"Seorang awam tidak dapat mengkonfirmasi diagnosis ADHD tanpa memiliki pemeriksaan dokter, jika didiagnosis oleh dokter, maka dokter akan memberikan pengobatan dengan obat-obatan dan psikoterapi.",0,0,0,0,1,0,0,0,0,1,1,0,0
442,8-1-196,"Untuk makanan yang Anda sebutkan di atas sebenarnya tidak dilarang. seperti susu, susu, baik dikonsumsi dan disarankan karena mengandung kalsium yang bermanfaat untuk merangsang pembentukan hormon dan menjaga kesehatan sistem saraf. adalah yang terbaik bagi Anda untuk mengkonsumsi susu kalsium bukannya susu gula.",0,0,0,0,1,1,0,0,0,0,1,0,0
443,5-1-0,"ADHD adalah salah satu kelainan dalam perkembangan seorang anak yang ditandai oleh fokus yang sulit, perhatian yang mudah dan gerakan aktif.",0,0,1,1,0,0,0,0,0,0,0,0,0
444,5-1-209,"Penyebab ADHD tidak pasti, tetapi sejumlah penelitian memperlihatkan bahwa ada beberapa faktor yang dapat meningkatkan risiko ADHD, yang mencakup faktor genetis dan lingkungan serta gangguan aliran listrik otak.",0,0,1,0,0,0,0,0,1,0,0,0,0
445,5-1-479,Namun ada juga yang menganggap gangguan hiperaktif ini karena ruam gula atau konsumsi gula yang berlebihan namun hal ini masih belum terbukti benar.,0,0,0,0,0,0,0,0,1,0,1,0,0
446,4-1-0,"Alo, semoga harimu menyenangkan.",0,0,0,0,0,0,0,1,0,0,0,0,0
447,3-1-0,"Alo, selamat siang.",0,0,0,0,0,0,0,1,0,0,0,0,0
448,2-1-0,"Saya minta maaf untuk meminta Anda, saya telah di ADHD dan saya telah menjalankan terapi dengan stimulan yang diresepkan oleh dokter psciter, tapi semua saya tahu tentang ADHD adalah bahwa ada telah dilarang makan makanan yang mengandung gluten, gula, fisi, sapi-session, tidak kumb.",0,0,1,0,1,1,1,1,0,0,1,0,0
449,2-1-427,Terima kasih untuk sebelumnya.,0,0,0,0,0,0,0,0,0,0,0,1,0
450,141-3-0,"Halo, doc, akhir-akhir ini aku merasa begitu aneh tentang suasana hati saya, kadang-kadang saya merasa begitu sedih dan kemudian tiba-tiba saya merasa begitu bahagia, saya tidak tahu apa yang menyebabkan saya menangis dan saya bahagia.",0,0,0,0,0,0,0,1,0,0,0,0,0
451,141-3-227,"Suasana hati saya berubah dari sedih menjadi bahagia ketika saya memikirkan sesuatu yang sepele, misalnya ketika saya sangat sedih saya ingat file yang baru saja saya download, dan kemudian saya sangat senang untuk tiba",0,0,0,1,0,0,0,0,0,0,0,0,0
452,132-3-0,Faktor umum atau genetik,0,0,0,0,0,0,0,0,1,0,0,0,0
453,820-3-0,Dr. Theresia,0,0,0,0,0,0,0,0,0,0,0,0,0
454,819-3-0,"Sambil menunggu dokter untuk berkonsultasi dengan Anda, Anda dapat berupaya meningkatkan komunikasi dengan suami Anda karena dengan komunikasi yang baik Anda dapat membangun kepercayaan di antara Anda berdua.",0,0,0,0,0,0,0,0,0,0,0,0,0
455,818-3-0,Dr. Budingo.,0,0,0,0,0,0,0,0,0,0,0,0,0
456,817-3-0,Beberapa cara untuk mengendalikannya adalah:,0,0,0,0,0,0,0,0,0,0,0,0,0
457,601-3-0,Semoga membantu.,0,0,0,0,0,0,0,0,0,0,0,1,0
458,600-3-0,"Membaca keluhan murid-murid Anda telah mengalami, bisa jadi karena gangguan disleksia yang mereka alami tapi juga dapat disebabkan oleh gangguan lain seperti ADHD, gangguan belajar, gangguan komunikasi atau autisme sehingga Anda harus lebih yakin tentang gangguan tertentu yang dialami oleh murid Anda dan apakah ada nasihat dari dokter untuk membantunya dalam belajar.",0,0,1,0,1,0,1,0,1,0,0,0,0
459,599-3-0,Anak-anak dengan gangguan ini pada dasarnya memiliki keterampilan intelijen yang baik dan mampu melakukan dengan baik ketika gangguan disleksia diperlakukan dengan baik dan memiliki dukungan dari berbagai pihak untuk membantu mereka belajar.,1,0,1,0,1,1,0,0,0,0,0,0,0
460,598-3-0,Hindari kegiatan yang berkaitan dengan membaca,0,0,0,1,0,0,0,0,0,0,0,0,0
461,597-3-0,Pengejaan masalah.,0,0,0,1,0,0,0,0,0,0,0,0,0
462,596-3-0,Batasan dalam mengulangi kalimat yang tidak asing,0,0,0,1,0,0,0,0,0,0,0,0,0
463,595-3-0,Kesulitan dalam membedakan kata-kata yang serupa dalam menulis dan pengucapan,0,0,0,1,0,0,0,0,0,0,0,0,0
464,594-3-0,Sulit untuk mengingat kalimat tertentu,0,0,0,1,0,0,0,0,0,0,0,0,0
465,593-3-0,Sulit membuat kata-kata untuk menjawab pertanyaan,0,0,0,1,0,0,0,0,0,0,0,0,0
466,592-3-0,Kesulitan dalam memahami apa yang dia dengar,0,0,0,1,0,0,0,0,0,0,0,0,0
467,591-3-0,Keterampilan membaca berada di bawah kesanggupan anak - anak seusianya.,0,0,0,1,0,0,0,0,0,0,0,0,0
468,590-3-0,Gejala umum seorang anak di sekolah adalah:,1,0,0,0,0,0,0,0,0,0,0,0,0
469,589-3-0,Disleksia adalah salah satu jenis kelainan belajar kemampuan membaca karena kelainan dalam otak yang bekerja untuk mempelajari bahasa.,0,0,1,1,0,0,0,0,1,0,0,0,0
470,588-3-0,"Selamat pagi Najmi, terima kasih telah meminta dokter.",0,0,0,0,0,0,0,1,0,0,0,0,0
471,587-3-0,"Terima kasih, dok.",0,0,0,0,0,0,0,0,0,0,0,1,0
472,586-3-0,"Selamat pagi, Dok, apa sulit untuk fokus pada anak-anak?",1,0,1,1,0,0,1,1,0,0,0,0,0
473,586-3-119,"Jadi di sini saya memiliki seorang murid berusia sekitar 5 tahun, orang tua siswa telah memberikan informasi kepada salah satu guru yang dia maksud bahwa anak itu mengalami hambatan belajar pada seleksi.",1,1,1,0,0,0,0,0,0,0,0,0,0
474,586-3-314,"Saya memperhatikan bahwa anak itu kurang fokus, mudah tersimpangkan.",1,0,0,1,0,0,0,0,0,0,0,0,0
475,586-3-407,"Misalnya, sewaktu membaca iqro, ia sulit berfokus pada apa yang sedang ia baca, sering kali menyebutkan huruf - huruf pada iqro, tetapi matanya di sisi lain.",0,0,0,1,0,0,0,0,0,0,0,0,0
476,586-3-582,"Dan ketika seorang teman mendekatinya, ia tidak terus membaca qro, dan sebaliknya ia meminta temannya untuk berbicara.",0,0,0,0,0,0,0,0,0,0,0,0,0
477,586-3-701,Selama kegiatan kelas ia lebih suka nongkrong di kelas daerah sementara teman-temannya duduk mendengarkan guru menjelaskan bagaimana mereka akan melakukan hal-hal nanti.,0,0,0,1,0,0,0,0,0,0,0,0,0
478,585-3-0,Bagaimana menangani disleksia pada usia 5 tahun,1,1,1,0,0,0,0,0,0,0,0,0,0
479,584-3-0,Kuharap informasi ini cukup berguna.,0,0,0,0,0,0,0,0,0,0,0,1,0
480,584-3-36,Salam.,0,0,0,0,0,0,0,0,0,0,0,1,0
481,583-3-0,Anak Anda mungkin hanya kurang berminat atau tidak bersemangat dalam suatu topik yang ia anggap tidak menarik.,1,0,0,0,0,0,0,0,0,0,0,0,0
482,583-3-116,"Namun, jika Anda ragu, tidak ada salahnya berkonsultasi dengan psikiater atau psikolog anak.",0,0,0,0,1,0,0,0,0,1,0,0,0
483,583-3-228,"Setelah diagnosisnya tegak, sang dokter akan menjelaskan metode apa saja yang dapat Anda lakukan untuk turut mengendalikan perhatian anak Anda.",0,0,0,0,0,1,0,0,0,0,0,0,0
484,582-3-0,Melakukan hal-hal non-reguler dan sistematis.,0,0,0,1,0,0,0,0,0,0,0,0,0
485,581-3-0,"Potong percakapan, berbicara terlalu banyak atau tertawa.",0,0,0,1,0,0,0,0,0,0,0,0,0
486,580-3-0,Menggerakkan anggota badan berulang-ulang.,0,0,0,1,0,0,0,0,0,0,0,0,0
487,579-3-0,"Selalu bergerak, berlari, berjalan, melompat, mendaki, di tempat-tempat dan waktu yang tidak seharusnya.",0,0,0,1,0,0,0,0,0,0,0,0,0
488,578-3-0,Perilaku hiperaktif dan impulsif dapat:,0,0,0,1,0,0,0,0,0,0,0,0,0
489,577-3-0,Tidak menyukai kegiatan yang membutuhkan perhatian jangka panjang.,0,0,0,1,0,0,0,0,0,0,0,0,0
490,576-3-0,Tidak dapat mengikuti instruksi dengan benar.,0,0,0,1,0,0,0,0,0,0,0,0,0
491,575-3-0,Ceroboh dan sering kehilangan sesuatu.,0,0,0,1,0,0,0,0,0,0,0,0,0
492,574-3-0,Tidak mendengarkan ketika orang lain berbicara.,0,0,0,1,0,0,0,0,0,0,0,0,0
493,573-3-0,"Sulit untuk berkonsentrasi, itu tidak fokus.",0,0,0,1,0,0,0,0,0,0,0,0,0
494,572-3-0,"Gejala sulit untuk difokuskan, dapat muncul sebagai:",0,0,0,1,0,0,0,0,0,0,0,0,0
495,571-3-0,"ADHD adalah kondisi psikologis yang ditandai oleh perilaku hiperaktif dan impulsif, serta kesulitan berfokus pada kekhawatiran.",0,0,1,1,0,0,0,0,0,0,0,0,0
496,571-3-134,Gejala - gejalanya mulai muncul sewaktu seorang anak kecil.,0,0,0,0,0,0,0,0,0,0,0,0,0
497,571-3-175,Gejala - gejalanya secara bertahap akan menjadi lebih signifikan sewaktu anak - anak mulai bersekolah.,0,0,0,0,0,0,0,0,0,0,0,0,0
498,571-3-243,Menentukan bahwa diagnosis ADHD tidak mudah.,0,0,1,0,0,1,0,0,0,0,0,0,0
499,571-3-285,"Dibutuhkan beberapa wawancara, konseling, dan psikotes, sebelum psikiater atau psikolog dapat menentukan diagnosis.",0,0,0,0,1,0,0,0,0,0,0,0,0
500,570-3-0,"Alo Are02, terima kasih sudah bertanya.",0,0,0,0,0,0,0,1,0,0,0,0,0
501,569-3-0,"Anak 4 tahunku masih TK, tapi sudah lima bulan belajar, masih sulit untuk duduk ketat di sekolah.",1,1,0,1,0,0,0,1,0,0,0,0,0
502,569-3-149,"Ketika mempelajari yang kurang menarik klasik, ia berpikir ia cenderung memperhatikan dan keluar dari kursinya.",0,0,0,1,0,0,0,0,0,0,0,0,0
503,569-3-271,"Tetapi, sewaktu ia belajar sendirian dengan gurunya, ia dapat mengikuti pelajarannya dengan baik.",0,0,0,0,0,0,0,0,0,0,0,0,0
504,569-3-365,Apakah anakku termasuk dokter ADHD?,1,0,1,0,0,0,1,0,0,0,0,0,0
505,569-3-401,Bagaimana penanganan yang tepat untuk ADHD doc boy?,0,0,1,0,0,0,1,0,0,0,0,0,0
506,569-3-452,Terima kasih.,0,0,0,0,0,0,0,0,0,0,0,1,0
507,568-3-0,Deskripsi seorang anak tentang masalah ADHD.,1,0,1,0,0,0,0,0,0,0,0,0,0
508,567-3-0,Baiklah kalau begitu.,0,0,0,0,0,0,0,0,0,0,0,1,0
509,566-3-0,Ini berhubungan dengan seorang anak yang suka melakukan kekerasan.,1,0,0,1,0,0,0,0,0,0,0,0,0
510,566-3-53,"Lihat apakah seorang anak meniru seorang anak, sama seperti seorang ibu memukulinya jika ia melakukan sesuatu yang tidak Anda sukai atau ada seorang anak di sebelah rumahnya yang sering berperilaku seperti itu.",1,0,0,0,0,0,0,0,1,0,0,0,0
511,566-3-243,"Jika demikian, itulah alasannya.",0,0,0,0,0,0,0,0,0,0,0,0,0
512,566-3-273,Jadi solusinya adalah memberi anak rangsangan atau contoh yang baik.,1,0,0,0,1,0,0,0,0,0,0,0,0
513,566-3-356,"Sewaktu seorang anak bersikap kasar, sang ibu tidak marah atau memukulinya, tetapi memeluk sang anak sambil memberinya pemahaman dan teladan sikap yang baik, seperti membelai atau mencium saudaranya.",1,0,0,0,1,0,0,0,0,1,0,0,0
514,566-3-533,"Jika Anda mencoba untuk bersikap baik tapi anak masih seperti itu, Anda dapat berkonsultasi dengan psikolog.",1,0,0,0,1,0,0,0,0,0,0,0,0
515,566-3-639,Psikolog akan melakukan pemeriksaan dan menilai jika ada tanda-tanda ADHD pada anak.,1,0,1,0,0,1,0,0,0,0,0,0,0
516,565-3-0,"Sementara itu, saya harus berhenti memberikan anak-anak TV dan gadget.",1,0,0,0,1,0,0,0,0,0,0,0,0
517,565-3-65,"Lalu, gunakan satu bahasa saja di rumah bersama suami, anak - anak, dan anggota keluarga lainnya yang ada di rumah.",0,0,0,0,1,0,0,0,0,0,0,0,0
518,565-3-176,Para ibu diharapkan lebih aktif berkomunikasi dengan anak - anak.,1,0,0,0,1,0,0,0,0,0,0,0,0
519,565-3-236,Gunakan kalimat panjang dan berbicara dengan jelas.,0,0,0,0,1,0,0,0,0,0,0,0,0
520,565-3-291,"Selain berbicara, bacalah bersama anak - anak dari buku cerita.",1,0,0,0,1,0,0,0,0,0,0,0,0
521,565-3-356,Dengan cara ini akan meningkatkan kosa kata yang dimiliki anak - anak.,1,0,0,0,0,1,0,0,0,0,0,0,0
522,565-3-413,Jangan lupa untuk selalu memberikan kredit anak ketika anak itu bisa dan tidak pernah menghukumnya jika anak itu tidak bisa.,1,0,0,0,1,0,0,0,0,0,0,0,1
523,565-3-535,"Jangan pernah memarahi seorang anak sewaktu seorang anak mencoba membuat nada suara yang tinggi, sekadar dengan seorang ibu yang berbicara dengan nada yang bersahaja dan lembut, sang anak akan menirunya kelak.",1,0,0,0,1,0,0,0,0,0,0,0,1
524,565-3-718,Jika ibu marah hanya membuat anak berbicara traumatis sehingga menjadi penyebab pidato perkembangan akhir anaknya.,1,0,0,0,1,1,0,0,0,0,0,0,0
525,564-3-0,"Karena ada banyak hal yang mungkin menjadi penyebabnya, sebaiknya seorang anak berkonsultasi dengan dokter anak sehingga pemeriksaan lebih lanjut dapat dilakukan untuk menentukan penyebabnya.",1,0,0,0,1,1,0,0,0,0,0,0,0
526,563-3-0,7.,0,0,0,0,0,0,0,0,0,0,0,0,0
527,563-3-3,"Kebiasaan yang salah dari orang tua, seperti kurangnya komunikasi dengan anak - anak, menggunakan dua atau lebih bahasa sehari - hari atau membiasakan anak - anak dengan TV atau gadget.",0,0,0,0,0,0,0,0,1,0,0,0,0
528,562-3-0,Enam.,0,0,0,0,0,0,0,0,0,0,0,0,0
