,Unnamed: 0,id,text,Pasien,Usia pasien,Penyakit,Gejala,Tindakan,Outcome,Pertanyaan,Pembuka,Penyebab,Prakondisi,Objek,Penutup,Waktu
230,230,223-1-128,adhd lazim dialami anak anak usia,1,1,1,0,0,0,0,0,0,0,0,0,0
231,231,222-1-0,sulit menentukan diagnosis pemeriksaan langsung,0,0,0,0,1,1,0,0,1,0,0,0,0
232,232,222-1-84,saudari memiliki penyebab gangguan gangguan hiperaktif perhatian adhd epilepsi penyakit,0,0,1,0,0,0,0,0,0,0,0,0,0
233,233,221-1-0,terima kasih dokter halo,0,0,0,0,0,0,0,1,0,0,0,0,0
234,234,220-1-0,hei dok adikku berusia sepuluh demam diagnosis malaria,0,1,1,0,0,0,0,1,0,0,0,0,0
235,235,220-1-85,rumah sakit,0,0,0,0,1,0,0,0,0,0,1,0,1
236,236,220-1-124,pulang minggu rumah,0,0,0,0,1,0,0,0,0,0,0,0,1
237,237,220-1-190,hasil tesnya sehat,0,0,0,0,0,1,0,0,0,0,0,0,0
238,238,220-1-217,demam sakit saudaraku menggerakkan tangannya kakinya,0,0,0,0,0,1,0,0,1,0,0,0,0
239,239,220-1-299,diam berjalan jalan,0,0,0,1,0,0,0,0,0,0,0,0,0
240,240,220-1-337,tangan diam gelisah,0,0,0,1,0,0,0,0,0,0,0,0,0
241,241,220-1-393,berbaring tangan tangan berguling guling berulang ulang,0,0,0,1,0,0,0,0,0,0,0,0,0
242,242,220-1-484,adil doc,0,0,0,0,0,0,1,0,0,0,0,0,0
243,243,220-1-502,khawatir,0,0,0,0,0,0,0,0,0,0,0,0,0
244,244,220-1-524,aktivitas apapun,0,0,0,0,0,1,0,0,0,0,0,0,0
245,245,220-1-574,kencing belajar menulis kecemasan diam,0,0,0,0,0,0,0,0,1,0,0,0,0
246,246,219-1-0,semoga membantu,0,0,0,0,0,0,0,0,0,0,0,1,0
247,247,218-1-0,tolong stimulasi anak berkomunikasi teratur anak,0,0,0,0,1,0,0,0,0,0,0,0,0
248,248,218-1-87,mencoba memainkan peran membaca buku cerita anak merangsang komunikasi anak,0,0,0,0,1,1,0,0,0,0,0,0,0
249,249,217-1-0,silakan periksa dokter anak terdekat,0,0,0,0,1,0,0,0,0,0,0,0,0
250,250,217-1-53,dokter pembekalan tama berkaitan kondisi sang anak periode memeriksa pertumbuhan sang anak,1,0,0,0,1,0,0,0,0,0,0,0,0
251,251,217-1-174,pemeriksaan dokter penyebabnya menyediakan perawatan,0,0,0,0,0,1,0,0,0,0,0,0,0
252,252,217-1-274,aneh dokter berkonsultasi kali dokter diagnosis,0,0,0,0,1,1,0,0,0,0,0,0,0
253,253,216-1-0,stres psikologis,0,0,0,0,0,0,0,0,1,0,0,0,0
254,254,215-1-0,malnutrisi,0,0,0,0,0,0,0,0,1,0,0,0,0
255,255,214-1-0,hipotiroidisme,0,0,1,0,0,0,0,0,1,0,0,0,0
256,256,213-1-0,gangguan pemberontak oposisi,0,0,1,0,0,0,0,0,1,0,0,0,0
257,257,212-1-0,gangguan hiperaktivitas perhatian adhd,0,0,1,0,0,0,0,0,1,0,0,0,0
258,258,211-1-0,autisme,0,0,1,0,0,0,0,0,1,0,0,0,0
259,259,210-1-0,berbicara usia keponakan anak berbicara lancar,1,0,0,0,0,0,0,0,0,0,0,0,0
260,260,210-1-81,keberadaan gangguan komunikasi interaksi orang disebabkan,0,0,1,0,0,0,0,0,0,0,0,0,0
261,261,209-1-0,halo naiun terima kasih,0,0,0,0,0,0,0,1,0,0,0,0,0
262,262,208-1-0,dokter keponakan berusia tujuh berbicara dengannya interaksi sulit bermain teleponnya bermain telepon tertawa melompat diberitahu mengerti solusinya doc,0,1,0,1,0,0,1,1,0,0,0,0,0
263,263,208-1-290,terapi khusus gejala apapun doc,0,0,0,0,0,0,1,0,0,0,0,0,0
264,264,208-1-339,terima kasih,0,0,0,0,0,0,0,0,0,0,0,1,0
265,265,207-1-0,saran kondisi mengganggu berkonsultasi guru konseling orang tua memeriksa dokter anak berusia psikolog memiliki mental berhubungan fokus manajemen terbaik,0,0,0,0,1,1,1,0,0,1,0,0,0
266,266,207-1-329,berupayalah melatih berbicara orang topik pilih menarik,0,0,0,0,1,0,0,0,0,0,0,0,0
267,267,207-1-483,berbicara memiliki fokus,0,0,0,0,0,1,0,0,0,1,0,0,0
268,268,207-1-572,mudah mudahan,0,0,0,0,0,0,0,0,0,0,0,1,0
269,269,206-1-0,memeriksa menggali sehubungan gejala gejala,0,0,0,0,0,0,0,0,0,0,0,0,0
270,270,206-1-115,mengeluh kesulitan berfokus orang,0,0,0,1,0,0,0,0,0,0,0,0,0
271,271,206-1-207,diuji titik sulit fokus sulit orang mendengar isi percakapan mendengarnya fokus,0,0,0,0,0,0,1,0,0,0,0,0,0
272,272,206-1-539,fokus orang nyaman interaksi sosial gangguan dilatih,0,0,0,0,0,1,0,0,1,0,0,0,0
273,273,206-1-710,fokus menarik,0,0,0,0,0,1,0,0,1,0,0,0,0
274,274,206-1-809,konteks penelitian bosan tipe orang mempelajarinya berlatih mendengarkan,0,0,0,0,0,0,0,0,1,0,0,0,0
275,275,206-1-959,menyelesaikan menonton film video internet fokus,0,0,0,0,0,1,0,0,0,1,0,0,0
276,276,205-1-0,gejala adhd alami,0,0,1,0,0,1,0,0,0,1,0,0,0
277,277,205-1-122,adhd kondisi remaja dewasa kanak kanak kebanyakan usia,0,0,1,0,0,0,0,0,0,0,0,0,1
278,278,205-1-318,mengalami gangguan mental mempengaruhi kehidupan sosial akademis adhd,0,0,1,0,0,1,0,0,0,1,0,0,0
279,279,205-1-509,membutuhkan pemeriksaan ahli psikolog psikiater anak anak remaja,0,0,0,0,1,0,0,0,0,0,0,0,0
280,280,204-1-0,selamat siang rizqi terima kasih halo dokter,0,0,0,0,0,0,0,1,0,0,0,0,0
281,281,204-1-63,mengerti kebingunganmu,0,0,0,0,0,0,0,0,0,0,0,0,0
282,282,204-1-95,tama adhd penyakit mental pemeriksaan langsung wawancara mendalam pengamatan ahli tes psikologis,0,0,1,0,1,0,0,0,0,0,0,0,0
283,283,203-1-0,mencoba mencari internet gejala adhd,0,0,1,0,1,0,0,0,0,0,0,0,0
284,284,203-1-87,adhd gangguan perhatian,0,0,1,0,0,0,0,0,0,0,0,0,0
285,285,203-1-154,takut suka dokter penjelasan,0,0,0,0,0,1,0,0,0,1,0,0,0
286,286,203-1-264,terima kasih,0,0,0,0,0,0,0,0,0,0,0,1,0
287,287,202-1-0,titik menyadari berbicara adik,0,0,0,0,0,0,0,0,0,0,0,0,1
288,288,202-1-106,titik berbicara main main,0,0,0,0,1,0,0,0,0,1,0,0,0
289,289,202-1-213,sederhana membuatku kali,0,0,0,0,0,1,0,0,0,0,0,0,0
290,290,201-1-0,kehidupan memiliki keluhan menyadari,0,0,0,0,0,0,0,0,0,0,0,0,1
291,291,201-1-146,dimana sulit berkonsentrasi penyelundupku,0,0,0,1,0,0,0,0,1,0,0,0,0
292,292,201-1-229,menyebabkan dicap bebek kali mendengarkan guru belajar suka belajar internet buku mudah ditangkap,0,0,0,1,0,1,0,0,1,1,0,0,0
293,293,201-1-455,,0,0,0,0,0,0,0,0,0,0,0,0,0
294,294,200-1-0,halo doc,0,0,0,0,0,0,0,1,0,0,0,0,0
295,295,200-1-10,panggil rizqi,0,0,0,0,0,0,0,0,0,0,0,0,0
296,296,200-1-35,gadis berusia kebanyakan remaja diterima orang orang seusia,1,1,0,0,1,0,0,0,0,0,0,0,0
297,297,200-1-188,hobi berjuang menangis bahagia,0,0,0,0,0,0,0,0,0,0,0,0,0
298,298,199-1-0,semoga membantu,0,0,0,0,0,0,0,0,0,0,0,1,0
299,299,198-1-0,"jauhi narkotika, alkohol, psikotropika, zat adiktif alkohol disiplin menjalani gaya hidup sehat",0,0,0,0,1,0,0,0,0,0,1,0,0
300,300,197-1-0,bergaul lingkungan mendorong orang bermanfaat,0,0,0,0,1,1,0,0,0,0,0,0,0
301,301,196-1-0,meluruskan tujuan hidup berfokus mengembangkan potensi mencapai prestasi membanggakan,0,0,0,0,1,1,0,0,0,0,0,0,0
302,302,195-1-0,meditasi introspeksi menjaga tenang,0,0,0,0,1,0,0,0,0,0,0,0,0
303,303,194-1-0,budaya jadwalkan kegiatan sehari berupayalah mengikuti jadwal kehidupan teratur,0,0,0,0,1,1,0,0,0,0,0,0,0
304,304,193-1-0,lakukan memperbaiki kondisi,0,0,0,0,0,1,0,0,0,0,0,0,0
305,305,192-1-0,memeriksa langsung sulit membedakan kondisi normal,0,0,0,0,0,1,0,0,0,0,0,0,0
306,306,192-1-120,pergi langsung dokter psikiater psikolog komprehensif wawancara terstruktur pemeriksaan fisik tes dukungan,0,0,0,0,1,0,0,0,0,0,0,0,0
307,307,191-1-0,sulit fokus sulit berpikir sulit berpikir terburu buru sulit menentukan prioritas berantakan mengalami adhd,0,0,1,1,0,0,0,0,0,0,0,0,0
308,308,191-1-286,keluhan variasi kepribadian alami mempengaruhi berpikir berperilaku berperilaku,0,0,0,0,0,1,0,0,1,0,0,0,0
309,309,191-1-476,kondisi dipengaruhi pola asuh anak kondisi lingkungan gaya hidup diperparah gangguan mental gangguan kecemasan gangguan kepribadian gangguan siclotik gangguan bipolar gangguan skizoafective,0,0,1,0,0,0,0,0,1,0,0,0,0
310,310,190-1-0,halo terima kasih,0,0,0,0,0,0,0,1,0,0,0,0,0
311,311,189-1-0,memeriksa psikolog,0,0,0,0,0,0,1,0,0,0,0,0,0
312,312,189-1-45,diagnosis doc terima kasih,0,0,0,0,0,0,0,0,0,0,0,1,0
313,313,188-1-0,mengeluh mengalami sulit berfokus fokus teman adhd internet sebutkan lantai alami adhd kadang kadang sulit mengendalikan emosi memiliki kemampuan mendengarkan orang mengendalikan emosi mendengarkan cerita orang,0,0,1,1,0,0,0,0,0,0,0,0,1
314,314,187-1-0,halo doc berusia tutup mulut sulit fokus moody kali berpikir rangka terburu buru jarang pergi,0,1,0,1,0,0,0,1,0,0,0,0,0
315,315,187-1-256,sulit menentukan prioritas bersamaan orang berantakan pikir mudah butuhkan mata berantakan,0,0,0,1,0,1,0,0,0,0,0,0,0
316,316,187-1-565,intensitas,0,0,0,0,0,0,0,0,0,0,0,0,1
317,317,186-1-0,salam,0,0,0,0,0,0,0,0,0,0,0,1,0
318,318,185-1-0,mari berharap membantu,0,0,0,0,0,0,0,0,0,0,0,1,0
319,319,184-1-0,latihan rutin teknik relaksasi,0,0,0,0,1,0,0,0,0,0,0,0,0
320,320,183-1-0,mempertahankan asupan nutrisi,0,0,0,0,1,0,0,0,0,0,0,0,0
321,321,182-1-0,berinteraksi orang orang sekitarmu,0,0,0,0,1,0,0,0,0,0,0,0,0
322,322,181-1-0,mengelola stres,0,0,0,0,1,0,0,0,0,0,0,0,0
323,323,180-1-0,menuliskan lakukan menuliskannya catatan smartphone lakukan,0,0,0,0,1,1,0,0,0,0,0,0,0
324,324,179-1-0,lakukan fokus menyelesaikan lakukan,0,0,0,0,1,0,0,0,0,0,0,0,0
325,325,178-1-0,istirahatlah tidur larut malam,0,0,0,0,1,0,0,0,0,0,0,0,0
326,326,177-1-0,kegiatan fisik ringan melelahkan,0,0,0,0,1,0,0,0,0,0,0,0,0
327,327,176-1-0,sebutkan kondisi stres depresi sebutkan salah faktor alami dewasa,0,0,0,0,0,0,0,0,1,0,0,0,0
328,328,176-1-153,sarankan berkonsultasi psikiater,0,0,0,0,1,0,0,0,0,0,0,0,0
329,329,176-1-256,dokter pemeriksaan penyebab keluhan diidentifikasi perawatan sesuai,0,0,0,0,1,1,0,0,0,0,0,0,0
330,330,176-1-378,saran lakukan,0,0,0,0,0,0,0,0,0,0,0,0,0
331,331,175-1-0,stres psikologis,0,0,0,0,0,0,0,0,1,0,0,0,0
332,332,174-1-0,efek samping konsumsi obat,0,0,0,0,0,0,0,0,1,0,1,0,0
333,333,173-1-0,konsumsi alkohol,0,0,0,0,0,0,0,0,1,0,1,0,0
334,334,172-1-0,kurangnya konsumsi vitamin b,0,0,0,0,0,0,0,0,1,0,1,0,0
335,335,171-1-0,gangguan medis gangguan hormon tiroid riwayat cedera kepala,0,0,0,0,0,0,0,0,1,0,0,0,0
336,336,170-1-0,tidur,0,0,0,0,0,0,0,0,1,0,0,0,0
337,337,169-1-0,keluhan menyebabkan gangguan kegiatan membutuhkan pemeriksaan evaluasi,0,0,0,0,1,1,0,0,0,0,0,0,1
338,338,169-1-200,kondisi sesulit fokus sulit berkonsentrasi disebabkan penyebab,0,0,0,1,0,0,0,0,0,0,0,0,0
339,339,168-1-0,perhatian berkurangnya gangguan hiperaktif salah gangguan berkembang kanak kanak bertahan remaja dewasa,0,0,1,0,0,0,0,0,0,0,0,0,1
340,340,168-1-168,gejala adhd anak anak muncul usia muncul usia dewasa insidensi langka didiagnosis adhd anak anak kambuh kambuh kambuh dewasa,0,0,1,0,0,0,0,0,0,0,0,0,1
341,341,168-1-498,gejala adhd anak sulit difokuskan perilaku hiperaktif impulsif,0,0,1,1,0,0,0,0,0,0,0,0,0
342,342,168-1-607,adhd dewasa berpengalaman kanak kanak adhds,0,1,1,0,0,0,0,0,0,0,0,0,1
343,343,168-1-711,gejala adhd hiperaktif menurun seiring bertambahnya usia,0,0,0,1,0,1,0,0,0,1,0,0,0
344,344,168-1-790,gejala gejala kesulitan ditimbulkannya cenderung parah seraya usia bertambah,0,0,0,0,0,1,0,0,0,1,0,0,0
345,345,167-1-0,terima kasih dokter,0,0,0,0,0,0,0,1,0,0,0,0,0
346,346,166-1-0,halo huriyatul,0,0,0,0,0,0,0,1,0,0,0,0,0
347,347,165-1-0,adhd dok,0,0,1,0,0,0,1,0,0,0,0,0,0
348,348,165-1-31,ct scan,0,0,0,0,1,0,1,0,0,0,0,0,0
349,349,164-1-0,selamat pagi dokter,0,0,0,0,0,0,0,1,0,0,0,0,0
350,350,164-1-22,mahasiswa wanita smt,1,0,0,0,0,0,0,0,0,0,0,0,0
351,351,164-1-49,sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan sembilan,0,0,0,0,0,0,0,0,0,0,0,0,0
352,352,164-1-52,mengalami kendala kursus kurangnya fokus,0,0,0,0,0,1,0,0,1,0,0,0,0
353,353,164-1-112,bosan sulit duduk diam mendengarkan kamar kadang kadang sulit menangkap percakapan kurangnya fokus,0,0,0,1,0,0,0,0,1,0,0,0,1
354,354,164-1-325,sakit kepala berkeras berkonsentrasi emosi stabil sulit wajah nama hiperfokus bersemangat kadang kadang migren kambuh,0,0,1,1,0,1,0,0,0,0,0,0,0
355,355,164-1-514,pikir alami orang,0,0,0,0,0,0,0,0,0,0,0,0,0
356,356,164-1-571,teman berpikir alami alami,0,0,0,0,0,0,0,0,0,0,0,0,0
357,357,164-1-646,mengalami depresi timbul akibat perilaku,0,0,0,1,0,0,0,0,1,0,0,0,0
358,358,163-1-0,salam sehat berharap membantu,0,0,0,0,0,0,0,0,0,0,0,1,0
359,359,162-1-0,keluhan anak bertambah keluhan penyebab keluhan anak berkonsultasi langsung psikiater,0,0,0,0,1,1,0,0,0,1,0,0,0
360,360,162-1-191,dokter rincian pemeriksaan fisik dukungan cek,0,0,0,0,1,0,0,0,0,0,0,0,0
361,361,162-1-316,diurus sesuai kondisi medis anak,0,0,0,0,1,0,0,0,0,0,0,0,0
362,362,161-1-0,membawa anak anak kegiatan fisik menit sehari,0,0,0,0,1,0,0,0,0,0,0,0,0
363,363,160-1-0,membatasi anak anak televisi bermain video game ponsel komputer,0,0,0,0,1,0,0,0,0,0,1,0,0
364,364,159-1-0,pastikan anak tidur beristirahat,0,0,0,0,1,0,0,0,0,0,0,0,0
365,365,158-1-0,menerapkan menu makanan sehat makanan bergizi,0,0,0,0,1,0,0,0,0,0,1,0,0
366,366,157-1-0,membantu anak anak mengendalikan gejala adhd menerapkan pola hidup sehat anak anak,0,0,0,0,1,1,0,0,0,0,0,0,0
367,367,156-1-0,gejala adhd muncul anak anak usia,0,0,1,0,0,0,0,0,0,0,0,0,1
368,368,156-1-65,gejala adhd anak berusia,0,0,1,0,0,0,0,0,0,0,0,0,1
369,369,156-1-151,adhd anak anak dibawa dewasa,0,0,1,0,0,1,0,0,0,0,0,0,0
370,370,155-1-0,sehubungan adhd adhd gangguan hiperaktivitas perhatian gangguan mental menyebabkan anak anak sulit fokus memiliki perilaku impulsif hiperaktif mempengaruhi kinerja anak anak sekolah,0,0,1,0,0,1,0,0,0,0,0,0,0
371,371,154-1-0,terima kasih,0,0,0,0,0,0,0,1,0,0,0,0,0
372,372,153-1-0,salam halo,0,0,0,0,0,0,0,1,0,0,0,0,0
373,373,152-1-0,terima kasih,0,0,0,0,0,0,0,0,0,0,0,1,0
374,374,151-1-0,anak hiperaktif adhd,0,0,0,0,0,0,1,0,0,0,0,0,0
375,375,151-1-53,berurusan anakku disuruh diam keramaian,0,0,0,0,0,1,1,0,0,1,0,0,0
376,376,150-1-0,anakku normal berbicara bercerita orang kendaraan,0,0,0,0,0,0,0,0,0,0,0,0,0
377,377,150-1-144,rumah menyenangkan,0,0,0,0,0,0,0,0,0,0,0,0,0
378,378,150-1-182,eksklusif,0,0,0,0,0,0,0,0,0,0,0,0,0
379,379,150-1-209,kali pergi tangannya memukul melewati,0,0,0,0,0,1,0,0,0,1,0,0,0
380,380,150-1-271,suka penjara,0,0,0,0,0,0,0,0,0,0,0,0,0
381,381,149-1-0,anakku diam mengajakku jalan jalan,0,0,0,1,0,1,0,0,0,1,0,0,0
382,382,149-1-52,menyenangkan berjalan jalan berlari kemanapun,0,0,0,1,0,0,0,0,0,0,0,0,0
383,383,149-1-120,tinggal restoran menunggu,0,0,0,1,0,1,0,0,0,1,0,0,0
384,385,148-1-0,izinkan mengajukan,0,0,0,0,0,0,0,0,0,0,0,0,0
385,386,148-1-19,anak laki laki,1,1,0,0,0,0,0,0,0,0,0,0,0
386,387,148-1-59,lingkungan usia orang pergi sekolah pengujian tpa,0,0,0,0,0,0,0,0,0,0,0,0,0
387,388,148-1-148,mencoba memasukkan anakku kelompok belajar anakku fokus,0,0,0,1,0,0,0,0,0,0,0,0,0
388,389,148-1-233,menyenangkan memperhatikan pergi sekolah membayar perhatian,0,0,0,1,0,0,0,0,0,0,0,0,0
389,390,148-1-325,rumah pelajari,0,0,0,0,0,0,0,0,0,1,0,0,0
390,391,148-1-385,membebaskan dy bermain memaksanya pergi sekolah perpeloncoan,0,0,0,0,0,1,0,0,0,0,0,0,0
391,392,147-1-0,selamat siang dok,0,0,0,0,0,0,0,1,0,0,0,0,0
392,393,146-1-0,terima kasih kuharap membantu,0,0,0,0,0,0,0,0,0,0,0,1,0
393,394,145-1-0,mendiagnosis kerja dokter anak tujuan psikiater mendiagnosa menderita adhd parah mendeteksi penyakit,0,0,1,0,1,1,0,0,0,0,0,0,0
394,395,144-1-0,perilaku hiperaktif impulsif ditandai kesulitan duduk kursi menggerakkan tubuh duduk berlarian memotong percakapan orang bicara,0,0,0,1,0,0,0,0,0,0,0,0,0
395,396,143-1-0,gejala gejala kesulitan berfokus perhatian gejala gejalanya berfokus pekerjaan perhatian mudah dialihkan kali mendengarkan mendetail kali kehilangan sulit mengikuti petunjuk kegiatan berhubungan konsentrasi,0,0,0,1,0,0,0,0,0,0,0,0,0
396,397,142-1-0,adhd gangguan mental menyebabkan anak anak sulit memperhatikan mengalami perilaku impulsif hiperaktif mempengaruhi kinerja anak anak sekolah,0,0,1,1,0,1,0,0,0,0,0,0,0
397,398,142-1-180,penyebab utama adhd dipengaruhi faktor genetik lingkungan,0,1,0,0,0,0,0,0,1,0,0,0,0
398,399,142-1-392,spektrum gejala adhd sulit difokuskan mengalami perilaku hiperaktif impulsif,0,0,0,1,0,0,0,0,0,0,0,0,0
399,400,97-1-0,menentukan anak anak terpengaruh adhd kebutuhan psikiater langsung kebutuhan spesifik gejala pemeriksaan,0,0,1,0,1,1,0,0,0,1,0,0,0
400,401,97-1-209,diagnosa memiliki evaluasi psikologi,0,0,0,0,0,0,0,0,0,0,0,0,0
401,402,82-1-0,terima kasih,0,0,0,0,0,0,0,1,0,0,0,0,0
402,403,81-1-0,izinkan doc anak memiliki adhd,1,0,0,0,0,0,1,0,0,0,0,0,0
403,404,81-1-94,tk kemarin laporan guru orang tua murid anak kelas fokus menangis kelas bergerak kelas,0,0,0,1,0,1,0,0,0,0,0,0,1
404,405,81-1-357,takut ayunan slide toggle mainan taman kanak kanak duduk sudut menonton teman temannya bermain,0,0,0,1,0,0,0,0,0,0,0,0,0
405,406,81-1-500,menghukum adhd,0,0,0,0,0,0,0,0,0,1,0,0,0
406,407,81-1-560,konsul menemui dokter,0,0,0,0,1,0,0,0,0,0,0,0,0
407,408,81-1-592,terima kasih dokter,0,0,0,0,0,0,0,0,0,0,0,1,0
408,409,70-1-0,halo dokter,0,0,0,0,0,0,0,1,0,0,0,0,0
409,410,70-1-13,temui valentina,0,0,0,0,0,0,0,1,0,0,0,0,0
410,411,69-1-0,semoga membantu,0,0,0,0,0,0,0,0,0,0,0,1,0
411,412,68-1-0,"jauhkan narkotika, alkohol, psikotropika, zat adiktif rokok seks bebas",0,0,0,0,1,0,0,0,0,0,0,0,0
412,413,67-1-0,rajin ibadat saudara gunakanlah saudara kegiatan positif mengasingkan delusional tujuan,0,0,0,0,1,0,0,0,0,0,0,0,0
413,414,65-1-0,memiliki belajarlah orang kuat,0,0,0,0,1,0,0,0,0,1,0,0,0
414,415,60-1-0,berkomunikasilah keluarga teman orang orang pelajarilah tetaplah,0,0,0,0,1,0,0,0,0,0,0,0,0
415,416,57-1-0,introspeksi menggali memperbaiki salah nasihat perbaikan orang orang terdekat,0,0,0,0,1,0,0,0,0,0,0,0,0
416,417,55-1-0,langkah ambil,0,0,0,0,1,0,0,0,0,0,0,0,0
417,418,54-1-0,membedakan kondisi normal mudah,0,0,0,0,0,0,0,0,0,0,0,0,0
418,419,54-1-80,objektif memeriksa psikolog psikiater terdekat,0,0,0,0,1,0,0,0,0,0,0,0,0
419,420,54-1-172,wawancara pemeriksaan fisik saksama dokter kondisi memberinya nasihat perawatan terbaik,0,0,0,0,0,1,0,0,0,1,0,0,0
420,421,43-1-0,kali tenang orang sulit menempatkan dianggap aneh anak teman kasar sulit fokus sulit menempatkan sulit belajar bergerak sadar,0,0,0,1,0,1,0,0,0,0,0,0,0
421,422,43-1-317,gangguan autistik keluhan alami memperhatikan gangguan gangguan hiperaktif adhd kelainan perilaku cd fobia sosial gangguan kecemasan gangguan kepribadian gangguan skizoafektif,0,0,1,0,0,0,0,0,0,0,0,0,0
422,423,43-1-603,alami murni beragam sikap perilaku alami dibentuk faktor genetis kondisi psikis pola pengasuhan kondisi lingkungan gaya hidup sehari,0,0,0,0,0,0,0,0,1,0,0,0,0
423,424,34-1-0,halo terima kasih,0,0,0,0,0,0,0,1,0,0,0,0,0
424,425,33-1-0,halo doc nama malaikat,0,1,0,0,0,0,0,1,0,0,0,0,0
425,426,33-1-41,memiliki gejala adhd autis,0,0,0,0,0,0,0,0,0,0,0,0,0
426,427,33-1-95,membaca artikel berbulan orang tua normal pikir autisme duduk duduk teman teman aneh diberitahu bertindak normal mengalami kesulitan bersosialisasi memiliki enam teman sekolah kasar mengalami kesulitan fokus mengalami kesulitan belajar bertindak anak anak mengalami kesulitan menempatkan memiliki,0,0,0,1,1,0,1,0,0,0,1,0,0
427,428,33-1-809,terima kasih dok,0,0,0,0,0,0,0,0,0,0,0,1,0
428,429,21-1-0,semoga membantu,0,0,0,0,0,0,0,0,0,0,0,1,0
429,430,19-1-0,keluhan disebabkan gangguan kecemasan depresi sindrom turette,0,0,1,0,0,0,0,0,1,0,0,0,0
430,431,19-1-122,saran berkonsultasi dokter pskiater pemeriksaan penyebab alami dokter terapi penyebab dasar kegiatan produktif pekerjaan,0,0,0,0,1,1,0,0,0,1,0,0,0
431,432,13-1-0,keluhan alami diambil ringan terikat mengganggu aktivitas produktivitas hidup,0,0,0,0,0,1,0,0,0,0,0,0,0
432,433,13-1-132,dimana kesulitan menempatkan prioritas fokus sulit memiliki teman mitra kebiasaan bergerak tubuh gangguan penyakit adhd,0,0,1,1,0,0,0,0,1,0,0,0,0
433,434,12-1-0,kalinya,0,0,0,0,0,0,0,1,0,0,0,0,0
434,435,12-1-41,kadang kadang pekerjaan kadang kadang lupa tangan kaki diam berpikir berhenti sulit melawan,0,0,0,1,0,0,0,0,0,0,0,0,0
435,436,12-1-252,pikir gejala adhd keraguan,0,0,1,0,0,0,0,0,0,0,0,0,0
436,437,12-1-295,membingungkan berpikir haruskah pergi psikiater,0,0,0,0,0,0,1,0,0,0,0,0,0
437,438,11-1-0,informasi kuberikan padamu,0,0,0,0,0,0,0,0,0,0,0,1,0
438,439,10-1-0,makan sebutkan dilarang makan membatasinya legal makan keterbatasan kadang kadang mengkonsumsi,0,0,0,0,1,0,0,0,0,1,1,0,0
439,440,10-1-229,ragu salahnya dokter memperlakukanmu spesifik,0,0,0,0,1,0,0,0,0,0,0,0,0
440,441,8-1-0,awam mengkonfirmasi diagnosis adhd memiliki pemeriksaan dokter didiagnosis dokter dokter pengobatan obat obatan psikoterapi,0,0,0,0,1,0,0,0,0,1,1,0,0
441,442,8-1-196,makanan sebutkan dilarang susu susu dikonsumsi disarankan mengandung kalsium bermanfaat merangsang pembentukan hormon menjaga kesehatan sistem saraf terbaik mengkonsumsi susu kalsium susu gula,0,0,0,0,1,1,0,0,0,0,1,0,0
442,443,5-1-0,adhd salah kelainan perkembangan anak ditandai fokus sulit perhatian mudah gerakan aktif,0,0,1,1,0,0,0,0,0,0,0,0,0
443,444,5-1-209,penyebab adhd penelitian faktor meningkatkan risiko adhd mencakup faktor genetis lingkungan gangguan aliran listrik otak,0,0,1,0,0,0,0,0,1,0,0,0,0
444,445,5-1-479,menganggap gangguan hiperaktif ruam gula konsumsi gula terbukti,0,0,0,0,0,0,0,0,1,0,1,0,0
445,446,4-1-0,halo semoga harimu menyenangkan,0,0,0,0,0,0,0,1,0,0,0,0,0
446,447,3-1-0,halo selamat siang,0,0,0,0,0,0,0,1,0,0,0,0,0
447,448,2-1-0,maaf adhd menjalankan terapi stimulan diresepkan dokter psciter adhd dilarang makan makanan mengandung gluten gula fisi sapi session kumb,0,0,1,0,1,1,1,1,0,0,1,0,0
448,449,2-1-427,terima kasih,0,0,0,0,0,0,0,0,0,0,0,1,0
449,450,141-3-0,halo doc aneh suasana hati kadang kadang sedih bahagia menyebabkan menangis bahagia,0,0,0,0,0,0,0,1,0,0,0,0,0
450,451,141-3-227,suasana hati berubah sedih bahagia memikirkan sepele sedih file download senang,0,0,0,1,0,0,0,0,0,0,0,0,0
